x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,value,Timestamp
0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,2,0,1,0,0,2,2,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,-73.38891276903448,554063
0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,1,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,-72.9715081574365,558833
0,0,1,2,0,0,0,0,0,0,0,2,2,0,3,0,0,1,0,1,0,2,0,1,0,0,2,2,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,-72.6927897562286,563064
0,0,0,2,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,1,0,2,0,1,0,0,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,-71.18097243573857,567825
0,0,1,3,0,2,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,3,1,1,0,0,0,0,1,0,0,2,0,0,3,0,1,3,1,2,1,0,0,1,0,3,2,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,2,2,0,1,2,0,2,3,2,0,-73.00660085930701,572699
0,0,0,3,0,2,0,0,0,0,1,2,0,0,1,1,2,0,0,0,0,3,1,3,0,0,0,0,1,0,0,2,0,0,3,0,1,3,1,2,1,0,1,1,0,3,2,0,0,0,2,0,0,0,0,1,0,1,1,0,1,0,2,0,0,1,2,0,2,3,2,0,-72.69861044877696,577524
2,3,1,0,1,0,0,0,2,2,2,0,3,2,2,3,1,3,0,3,0,0,2,3,1,3,2,0,0,2,3,2,0,3,1,1,2,2,3,2,3,3,2,0,2,0,2,1,0,1,0,2,0,1,2,0,3,3,2,1,0,1,2,3,2,3,0,0,1,1,3,3,-46.495360071241734,577758
0,0,0,2,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,1,0,2,1,1,0,0,1,2,0,0,0,0,2,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,1,0,-72.86078784433397,582121
0,0,0,1,0,1,0,0,0,0,0,2,2,3,0,3,1,3,2,3,3,2,0,2,0,0,0,0,0,0,0,1,3,3,1,2,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2,0,0,2,0,0,3,1,2,2,0,0,0,0,0,0,0,0,0,3,0,0,-72.5192501781982,587186
0,0,3,2,0,0,0,1,0,0,1,1,3,1,1,2,0,0,1,0,1,1,0,0,0,0,0,3,3,0,0,1,1,0,2,0,0,3,1,3,3,0,2,1,1,1,1,2,0,3,0,0,0,3,0,0,3,0,2,0,1,2,1,2,0,3,1,2,2,3,1,2,-70.2443197180674,592079
0,1,0,1,0,3,2,0,0,1,0,0,3,2,1,0,2,2,2,3,1,3,1,1,0,0,0,2,2,2,3,0,3,0,0,2,2,3,1,2,0,0,2,0,1,2,0,3,0,0,2,0,1,2,0,0,0,1,3,1,3,0,0,1,2,2,1,0,1,2,0,0,-60.24493140882923,597276
0,1,2,0,1,0,3,0,0,3,0,3,3,2,2,0,3,0,0,1,3,0,0,2,0,1,0,1,0,1,1,1,0,1,3,1,1,1,1,0,0,3,1,0,1,3,2,0,0,0,0,1,3,3,0,1,2,1,3,0,0,2,0,1,3,0,3,1,0,3,1,2,-58.841693250757864,602357
0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,2,0,1,0,0,1,2,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,-73.77329408350116,606599
0,2,2,0,0,2,0,0,0,1,0,2,3,3,2,3,1,0,1,0,0,2,1,3,0,1,1,2,0,0,0,0,1,0,1,3,0,0,0,2,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,3,2,0,3,1,1,2,0,0,0,0,0,1,2,-72.15998068804112,612199
0,0,0,0,0,0,0,3,0,0,3,3,2,3,0,1,0,3,0,0,1,1,0,1,0,3,3,3,2,0,0,0,2,1,0,0,1,3,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,2,3,2,0,0,1,1,0,0,3,1,0,3,0,1,0,0,2,0,-59.83518678033749,617491
0,0,0,2,3,1,0,0,3,2,0,3,1,0,3,2,1,1,3,2,2,1,2,0,2,3,3,0,3,0,0,0,2,2,2,0,3,2,0,0,0,2,2,1,0,0,1,3,3,3,3,3,3,3,0,3,2,2,2,0,3,3,2,3,2,3,1,0,3,3,3,2,-45.41471486792625,617732
0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,1,0,2,0,1,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,-73.94313848917827,622560
0,3,1,1,0,0,2,0,0,3,0,2,2,3,0,1,2,2,2,0,3,3,0,3,0,2,3,2,2,3,3,1,0,0,2,2,2,2,2,3,0,3,0,0,1,0,2,0,0,3,2,0,2,2,0,2,3,0,1,1,2,0,3,1,3,3,2,2,2,1,0,3,-59.14051968171595,626706
0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,1,0,2,0,1,0,0,1,2,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,-60.2638552529213,631763
0,0,0,2,0,0,0,1,0,0,0,3,2,0,3,0,3,0,0,1,0,2,0,1,0,0,0,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,2,0,0,0,0,0,-70.76186583404979,636107
0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,1,0,2,0,1,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,-73.94313848917827,640876
0,0,0,2,0,1,0,0,0,1,2,1,0,0,0,1,0,3,1,3,2,2,0,2,0,0,0,3,1,0,0,0,1,0,0,3,3,0,3,1,0,0,1,0,1,2,0,2,0,0,1,0,0,0,1,0,3,2,3,2,0,0,1,0,0,0,0,0,0,2,2,3,-60.5784979449627,646156
0,3,0,2,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,1,0,2,0,1,0,0,2,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,-72.94380248534864,650506
0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,1,0,2,0,1,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,-73.94313848917827,655115
0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,1,0,2,0,1,0,0,1,2,0,0,0,2,2,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,-70.50379247574715,660061
0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,1,1,2,0,1,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,-73.83216260709649,664328
0,0,0,1,0,0,0,0,0,1,0,2,2,0,3,2,2,0,2,1,0,2,0,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,2,0,2,2,0,1,1,0,1,2,3,1,2,2,3,0,3,3,1,0,0,1,2,0,0,-69.49455050270494,669888
0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,1,0,2,0,1,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,1,-73.94313848917827,674642
0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,1,0,2,0,1,0,0,2,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,-73.42326735158022,679197
0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,1,0,2,0,1,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,-73.94313848917827,683545
0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,1,0,2,0,1,0,0,2,2,0,0,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,-73.94313848917827,687931
0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,1,0,2,0,1,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,-73.60344967782405,693227
0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,3,0,0,1,0,2,0,1,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,-71.21493755960594,697838
0,0,0,2,0,0,0,0,0,0,0,2,2,0,3,0,3,1,0,1,0,2,0,1,0,0,2,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,2,0,0,0,1,-73.94313848917827,702785
0,3,2,3,3,2,0,2,0,0,0,1,1,2,1,0,3,1,0,3,1,2,1,0,1,3,3,2,0,2,2,1,0,1,2,3,0,2,1,2,2,0,2,3,2,3,0,2,1,0,0,1,0,3,2,2,2,2,2,0,0,3,0,2,0,0,2,1,2,2,3,0,-47.69088487987149,703029
0,0,0,2,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,1,0,2,0,1,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,-73.65499535539806,707317
0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,1,0,2,0,1,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,3,0,0,0,0,0,-73.94313848917827,711776
0,0,1,3,0,0,0,1,0,1,0,0,2,0,2,2,2,3,0,0,1,1,2,0,0,0,3,0,0,0,0,1,1,0,0,1,3,2,0,0,3,1,1,3,1,3,0,0,0,3,3,1,1,1,0,1,0,2,0,1,2,0,0,1,0,1,0,2,2,3,3,3,-71.19692670816396,716197
0,2,0,2,0,0,0,0,0,0,0,1,2,1,0,0,3,0,0,1,0,2,0,1,0,0,2,2,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,-70.90613514952325,721057
2,3,3,0,0,0,3,3,2,3,3,1,3,2,1,1,2,0,2,2,2,0,2,3,3,0,2,2,3,0,2,0,3,3,3,1,3,2,2,3,3,3,1,2,1,2,2,3,0,1,1,3,1,2,0,1,2,3,1,0,3,2,1,1,1,0,1,1,0,1,2,1,-48.991365580624674,721318
0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,2,0,1,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,-73.22444801976049,726107
0,0,3,3,0,3,0,0,1,2,2,3,1,1,3,2,3,1,1,1,0,3,2,1,0,0,1,2,1,0,0,0,3,3,3,2,3,0,0,2,1,1,0,1,0,1,0,0,0,3,0,2,2,2,1,3,3,2,1,3,3,0,0,0,3,3,1,0,0,0,2,2,-58.25800092694607,731344
0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,1,3,2,0,1,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,3,0,0,0,0,0,-73.94313848917827,736295
0,0,0,2,0,0,0,0,0,0,2,2,2,0,3,0,3,1,0,1,0,2,0,1,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,2,0,0,0,0,-73.31164703515768,740536
0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,1,0,2,0,1,0,0,2,2,0,0,0,0,2,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,-73.94313848917827,744869
0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,1,3,2,0,1,0,0,2,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,3,0,0,2,0,0,3,0,2,0,0,0,-73.28625535719365,749165
0,0,0,2,0,3,0,0,0,0,0,3,2,0,0,0,3,0,0,1,0,2,0,1,0,0,2,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,-73.2244983662521,753452
0,0,0,2,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,1,0,2,0,1,0,0,2,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,-73.60344967782405,757807
0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,1,0,2,0,1,0,0,2,2,0,0,0,0,2,1,0,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,-73.10179891768868,762666
0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,1,0,2,0,1,0,0,2,2,0,0,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,3,0,1,0,0,2,0,0,0,0,0,0,-73.94313848917827,767646
0,0,0,2,0,0,0,0,0,1,3,0,2,0,0,0,3,0,0,1,0,2,0,1,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,1,0,0,0,0,-73.41884799836109,772359
0,0,1,0,3,0,1,0,1,1,0,0,0,3,3,1,0,3,0,0,2,3,0,2,2,1,0,3,2,1,1,0,2,1,3,2,0,2,1,3,2,3,0,2,3,2,3,0,3,0,1,3,0,2,2,2,0,3,1,0,0,2,0,0,0,0,1,2,3,0,3,3,-46.525657550907084,772599
0,0,0,2,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,2,0,1,0,0,1,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,-72.7339772600512,777235
0,0,0,1,0,0,0,0,0,1,3,0,2,0,0,2,3,2,1,0,3,0,1,2,0,0,3,3,0,0,0,0,2,0,2,3,1,2,1,2,1,3,2,1,1,0,1,0,0,0,2,1,0,0,0,0,2,0,0,1,0,3,1,2,0,3,2,3,3,2,1,2,-71.88022881334541,781882
0,1,0,2,0,0,0,0,0,0,0,2,2,0,3,0,3,1,0,2,0,2,0,1,0,0,2,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,2,0,0,1,1,-72.94380248534864,785953
0,2,0,3,0,3,2,1,0,2,0,2,2,1,1,3,3,2,1,1,0,1,2,1,1,2,1,2,1,2,3,3,2,0,2,3,3,0,0,1,3,3,2,3,2,0,1,0,2,0,2,1,3,2,0,0,3,2,1,3,0,0,3,3,2,0,2,0,0,0,3,3,-46.300084002761814,789795
0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,1,0,2,0,1,0,0,2,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,-72.23494792938905,794058
0,0,0,2,0,0,0,0,0,0,0,2,2,0,3,0,3,1,0,1,0,2,0,1,0,0,2,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3,2,0,0,0,1,-74.09670345509062,798356
0,2,2,3,0,0,0,3,0,2,3,1,1,0,2,3,3,2,1,2,0,1,2,1,0,0,0,3,1,0,0,3,3,3,2,0,1,0,2,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,3,1,2,0,1,0,3,2,2,2,2,2,1,3,1,1,-69.1375965818325,803086
0,0,0,2,0,0,0,0,0,0,0,1,2,1,3,0,3,0,0,1,0,2,0,1,0,0,2,2,0,0,0,0,2,0,0,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,-73.94313848917827,807563
0,0,0,2,0,2,0,0,1,0,2,2,1,1,1,3,2,1,2,2,0,3,0,3,0,1,3,0,0,0,0,0,2,0,1,1,0,0,0,2,2,0,3,0,2,2,0,0,0,0,2,0,0,1,0,1,2,0,0,0,2,1,1,1,0,1,0,0,0,1,0,1,-71.70324730559625,812302
0,0,0,0,0,2,2,0,1,2,3,1,3,0,3,3,0,0,0,3,3,1,0,3,0,1,0,1,1,1,0,2,1,3,1,2,3,2,3,3,1,2,3,2,1,3,0,0,0,3,0,1,2,3,0,0,1,3,0,3,1,3,1,2,0,1,1,0,1,0,2,1,-60.63416930995354,817048
0,0,1,3,0,1,0,1,0,3,3,0,2,1,0,3,3,3,0,0,3,3,2,1,0,0,1,0,1,0,0,1,1,1,3,1,1,3,0,1,3,3,0,1,3,1,2,1,0,1,1,0,0,0,0,2,2,2,3,2,3,0,2,0,2,0,3,3,0,0,2,1,-69.0244614536214,821910
0,0,0,2,0,0,0,0,0,0,0,2,2,0,3,0,3,1,0,1,0,2,0,1,0,0,2,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3,2,0,0,0,1,-73.44834323465109,826804
0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,1,0,2,0,1,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,-73.94313848917827,831112
0,0,3,3,0,0,0,0,2,3,0,3,1,2,1,1,0,0,2,3,2,0,3,1,0,1,0,0,2,0,0,1,0,3,3,0,3,0,1,3,0,1,0,0,1,3,2,2,0,1,2,2,0,1,0,0,0,0,0,3,1,3,0,0,0,1,1,0,0,3,0,0,-69.35235125542185,835815
0,2,2,0,0,3,0,0,0,2,3,0,0,1,2,1,0,0,0,2,0,1,3,1,0,0,2,2,3,0,0,3,0,3,2,2,3,0,3,0,3,2,0,0,2,0,0,0,0,0,3,1,0,3,0,1,3,3,1,0,3,0,1,2,0,2,0,2,3,0,3,3,-69.09695011412708,840553
0,0,0,2,0,0,0,0,0,0,0,2,2,0,3,0,3,1,0,1,0,2,0,1,0,0,2,2,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,3,2,0,0,0,1,-72.50480697711518,847850
0,0,0,2,0,0,0,0,0,0,0,2,2,0,3,2,3,0,0,1,0,2,0,1,0,0,2,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,2,3,0,0,0,0,3,2,0,0,0,1,-73.42326735158022,855360
0,0,0,2,0,0,0,0,0,0,0,2,2,0,3,0,3,1,0,1,0,2,0,1,0,0,2,2,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0,1,-73.57469983343739,860407
0,1,2,2,1,2,2,2,3,0,3,1,3,0,3,3,3,2,2,3,2,3,3,3,0,3,0,3,3,1,0,0,1,0,0,0,2,0,1,1,1,3,0,0,0,3,0,3,0,0,2,2,3,1,0,0,2,1,3,0,1,1,0,2,1,2,1,0,2,3,0,1,-60.69491048501735,864655
0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,3,1,0,1,0,2,0,1,0,0,2,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,-72.56190685150045,869016
0,0,0,2,0,0,0,0,0,0,0,1,2,2,0,0,3,0,0,1,0,2,0,1,0,0,2,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,-73.94313848917827,872368
0,1,1,3,0,2,0,3,1,0,2,1,0,2,1,1,3,3,1,0,2,2,0,3,0,2,0,0,3,0,0,1,0,0,2,0,2,1,0,1,0,3,0,1,0,2,0,0,0,2,3,0,1,1,0,2,0,3,0,0,3,0,2,0,0,3,3,2,0,3,3,0,-70.34674022339658,875911
0,3,0,0,0,0,0,1,2,2,1,0,1,3,2,2,3,0,2,1,0,1,0,1,0,0,1,1,0,0,0,2,0,2,1,3,0,2,2,3,3,0,1,3,0,3,1,1,0,2,3,2,2,0,0,1,0,1,0,3,0,1,0,0,3,0,3,1,1,0,2,0,-69.82152227503302,879433
0,0,3,1,2,0,2,0,0,0,2,1,2,0,2,1,1,1,2,3,3,3,1,3,0,2,3,3,1,3,0,1,2,2,1,3,1,1,1,3,1,3,0,0,2,1,2,1,0,0,0,2,2,1,0,1,2,0,0,0,1,3,0,2,2,2,2,0,2,0,3,2,-55.07636445555465,882871
0,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,3,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,-72.74338391644349,886155
0,0,0,2,0,0,0,0,0,0,0,0,2,0,3,0,3,1,0,1,0,2,0,1,0,0,2,2,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,2,0,0,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0,1,-73.37832212827789,889991
0,0,0,2,0,0,0,2,0,0,0,2,2,0,3,2,3,1,0,1,0,2,0,1,0,0,2,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,3,2,0,0,0,1,-73.41102950221133,893566
0,0,0,2,0,0,0,0,0,0,0,1,2,3,0,0,3,0,0,1,0,2,0,1,0,0,2,2,0,0,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,-73.94313848917827,897006
1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,2,0,1,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,1,0,0,0,1,-63.33654654882574,900604
0,1,0,2,0,0,0,0,0,0,0,2,2,0,3,0,3,1,0,1,0,2,0,1,0,0,2,2,0,0,0,0,2,2,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,2,0,0,0,1,-69.65057959695858,903836
0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,3,2,0,1,0,2,0,1,0,0,2,2,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,-73.94313848917827,907479
0,0,0,2,0,0,0,3,0,0,0,3,1,2,1,1,0,1,1,2,1,1,2,2,0,0,3,2,1,0,0,3,2,0,2,1,0,0,0,3,3,0,1,2,3,2,2,0,0,1,0,2,2,0,0,3,3,0,0,3,0,2,2,1,0,3,0,0,0,1,3,3,-69.84779679264363,911637
0,0,0,2,0,0,0,0,0,0,0,2,2,0,3,0,1,1,0,1,0,2,0,1,0,0,2,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2,0,0,0,3,-73.94313848917827,915693
0,2,0,0,0,3,1,3,1,0,0,3,1,3,2,2,3,3,3,0,2,3,2,1,0,3,3,1,1,1,0,2,1,1,1,0,3,3,1,1,3,3,1,0,1,0,0,1,0,2,2,2,3,3,3,1,0,0,0,3,0,2,0,1,0,2,0,0,3,2,0,1,-57.40280452909813,919955
0,1,3,2,0,1,0,2,0,0,1,3,2,2,1,0,2,2,1,2,2,2,1,1,0,0,3,2,2,0,0,1,1,0,2,1,1,3,0,2,2,2,0,2,1,2,1,0,0,0,2,0,0,1,0,0,1,0,2,3,0,1,0,1,0,0,0,0,0,2,0,0,-70.2051922825657,924486
1,0,2,3,0,0,1,3,2,2,1,3,0,1,3,0,1,1,1,3,2,3,3,1,0,0,3,2,1,0,3,3,0,0,2,1,2,1,2,2,0,3,2,2,0,2,0,2,3,3,1,2,0,2,2,0,3,0,0,3,1,1,1,3,1,1,1,2,3,3,2,3,-46.59851003910207,924685
